,period_open,period_close,short_value,long_exposure,pnl,ending_exposure,short_exposure,capital_used,orders,transactions,gross_leverage,positions,starting_exposure,starting_value,net_leverage,ending_value,returns,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,benchmark_period_return,benchmark_volatility,alpha,beta,algorithm_period_return,sharpe,sortino,algo_volatility,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2024-01-23 21:00:00+00:00,2024-01-23 14:31:00+00:00,2024-01-23 21:00:00+00:00,0.0,186421.47100000002,1132.3040000000328,186421.47100000002,0.0,0.0,[],[],0.9996180203157358,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 382.86}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 146.026}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 91.325}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 267.3}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 59.843}]",185289.167,185289.167,0.9996180203157358,186421.47100000002,0.0061086617156351775,71.23642549999514,71.23642549999514,186492.7074255,5,0,186421.47100000002,0.0,0.0,,,0.8649270742550037,2.904859493355111,5.067589235129328,0.21190783442312267,-0.09116646472905876,1.0155748725990719,0.0,0.0,265,2024-01
2024-01-24 21:00:00+00:00,2024-01-24 14:31:00+00:00,2024-01-24 21:00:00+00:00,0.0,189065.55500000002,2644.0840000000026,189065.55500000002,0.0,0.0,[],[],0.9996233602940862,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 388.326}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 147.675}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 92.901}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 267.685}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 61.332}]",186421.47100000002,186421.47100000002,0.9996233602940862,189065.55500000002,0.014177948491933767,71.23642549999514,71.23642549999514,189136.7914255,5,0,189065.55500000002,0.0,0.0,,,0.891367914255004,2.958608351999377,5.168839333946994,0.2118158289233101,-0.09116646472905876,1.0155748725990719,0.0,0.0,266,2024-01
2024-01-25 21:00:00+00:00,2024-01-25 14:31:00+00:00,2024-01-25 21:00:00+00:00,0.0,191260.892,2195.3369999999704,191260.892,0.0,0.0,[],[],0.9996276818426356,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 390.791}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 150.823}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 95.261}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 268.63100000000003}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 61.587}]",189065.55500000002,189065.55500000002,0.9996276818426356,191260.892,0.011607138851484233,71.23642549999514,71.23642549999514,191332.12842549998,5,0,191260.892,0.0,0.0,,,0.9133212842550038,3.002265297410846,5.2496774219733995,0.21160289101655763,-0.09116646472905876,1.0155748725990719,0.0,0.0,267,2024-01
2024-01-26 21:00:00+00:00,2024-01-26 14:31:00+00:00,2024-01-26 21:00:00+00:00,0.0,190691.15699999998,-569.7350000000151,190691.15699999998,0.0,0.0,[],[],0.9996265698693501,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 391.745}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 151.136}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 96.072}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 264.029}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 61.001000000000005}]",191260.892,191260.892,0.9996265698693501,190691.15699999998,-0.0029777278112591565,71.23642549999514,71.23642549999514,190762.39342549996,5,0,190691.15699999998,0.0,0.0,,,0.9076239342550037,2.982472599257393,5.21520358714523,0.2112735540294767,-0.09116646472905876,1.0155748725990719,0.0,0.0,268,2024-01
2024-01-29 21:00:00+00:00,2024-01-29 14:31:00+00:00,2024-01-29 21:00:00+00:00,0.0,193528.86099999998,2837.703999999998,193528.86099999998,0.0,0.0,[],[],0.9996320434418821,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 398.584}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 152.451}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 96.194}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 269.665}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 62.434000000000005}]",190691.15699999998,190691.15699999998,0.9996320434418821,193528.86099999998,0.014875594445234563,71.23642549999514,71.23642549999514,193600.09742549996,5,0,193528.86099999998,0.0,0.0,,,0.936000974255004,3.03813070594364,5.321053814409264,0.2112189054750623,-0.09116646472905876,1.0155748725990719,0.0,0.0,269,2024-01
2024-01-30 21:00:00+00:00,2024-01-30 14:31:00+00:00,2024-01-30 21:00:00+00:00,0.0,194182.011,653.1500000000233,194182.011,0.0,0.0,[],[],0.9996332806455279,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 397.63}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 150.416}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 97.798}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 273.105}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 62.743}]",193528.86099999998,193528.86099999998,0.9996332806455279,194182.011,0.003373706979932445,71.23642549999514,71.23642549999514,194253.24742549998,5,0,194182.011,0.0,0.0,,,0.9425324742550041,3.0474338889736257,5.337349096223408,0.21082745447655657,-0.09116646472905876,1.0155748725990719,0.0,0.0,270,2024-01
2024-01-31 21:00:00+00:00,2024-01-31 14:31:00+00:00,2024-01-31 21:00:00+00:00,0.0,188274.503,-5907.508000000002,188274.503,0.0,0.0,[],[],0.9996217784075325,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 387.77}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 139.13400000000001}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 95.895}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 269.271}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 61.497}]",194182.011,194182.011,0.9996217784075325,188274.503,-0.030411373185746382,71.23642549999514,71.23642549999514,188345.73942549998,5,0,188274.503,0.0,0.0,,,0.8834573942550039,2.8748362849463027,4.9469159151901945,0.2128235048485786,-0.09116646472905876,1.0155748725990719,0.0,0.0,271,2024-01
2024-02-01 21:00:00+00:00,2024-02-01 14:31:00+00:00,2024-02-01 21:00:00+00:00,0.0,190431.16100000002,2156.658000000025,190431.16100000002,0.0,0.0,"[{'id': '49ce887fe3734792b1b80d54ea2de9e0', 'dt': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': -2, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(194817 [META]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8e7ae96ceb464855bb5d75a88df1ced4', 'dt': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': 20, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(195146 [GOOGL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '14869dc6d11446f7bfec1be9f9981a86', 'dt': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': 38, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(199739 [XOM]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '16f14cc3f7114ba083de1c1ce8bd3a52', 'dt': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': -110, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(196754 [NVDA]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'db7b1b4556f240efba3ce87562d4a736', 'dt': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': 95, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(198508 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3b62b6636c8a4090a10f74d867da4ecb', 'dt': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': -134, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(193960 [V]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9996260602151853,"[{'sid': Equity(194817 [META]), 'amount': 100, 'cost_basis': 144.39207739695797, 'last_sale_price': 392.382}, {'sid': Equity(195146 [GOOGL]), 'amount': 251, 'cost_basis': 93.84918938805517, 'last_sale_price': 140.187}, {'sid': Equity(199739 [XOM]), 'amount': 360, 'cost_basis': 97.33668732769034, 'last_sale_price': 95.503}, {'sid': Equity(193960 [V]), 'amount': 134, 'cost_basis': 213.94141054623498, 'last_sale_price': 273.00600000000003}, {'sid': Equity(196754 [NVDA]), 'amount': 715, 'cost_basis': 48.09317621899642, 'last_sale_price': 62.996}]",188274.503,188274.503,0.9996260602151853,190431.16100000002,0.011450527134716948,71.23642549999514,71.23642549999514,190502.3974255,5,0,190431.16100000002,0.0,0.0,,,0.9050239742550041,2.917068700940542,5.023746702842284,0.21260792568467918,-0.09116646472905876,1.0155748725990719,0.0,0.0,272,2024-02
2024-02-02 21:00:00+00:00,2024-02-02 14:31:00+00:00,2024-02-02 21:00:00+00:00,0.0,201013.32599999997,10345.90539249996,201013.32599999997,0.0,-236.25960750000377,"[{'id': '49ce887fe3734792b1b80d54ea2de9e0', 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': -2, 'filled': -2, 'commission': 0.002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(194817 [META]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8e7ae96ceb464855bb5d75a88df1ced4', 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': 20, 'filled': 20, 'commission': 0.02, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(195146 [GOOGL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '14869dc6d11446f7bfec1be9f9981a86', 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': 38, 'filled': 38, 'commission': 0.038, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(199739 [XOM]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '16f14cc3f7114ba083de1c1ce8bd3a52', 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': -110, 'filled': -110, 'commission': 0.11, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(196754 [NVDA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'db7b1b4556f240efba3ce87562d4a736', 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': 95, 'filled': 95, 'commission': 0.095, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(198508 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3b62b6636c8a4090a10f74d867da4ecb', 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-02-01 21:00:00+0000', tz='UTC'), 'amount': -134, 'filled': -134, 'commission': 0.134, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(193960 [V]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -2, 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'price': 471.867948, 'order_id': '49ce887fe3734792b1b80d54ea2de9e0', 'sid': Equity(194817 [META]), 'commission': None}, {'amount': 20, 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'price': 141.468699, 'order_id': '8e7ae96ceb464855bb5d75a88df1ced4', 'sid': Equity(195146 [GOOGL]), 'commission': None}, {'amount': 38, 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'price': 95.15955600000001, 'order_id': '14869dc6d11446f7bfec1be9f9981a86', 'sid': Equity(199739 [XOM]), 'commission': None}, {'amount': -110, 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'price': 66.0939365, 'order_id': '16f14cc3f7114ba083de1c1ce8bd3a52', 'sid': Equity(196754 [NVDA]), 'commission': None}, {'amount': 95, 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'price': 406.1699835, 'order_id': 'db7b1b4556f240efba3ce87562d4a736', 'sid': Equity(198508 [MSFT]), 'commission': None}, {'amount': -134, 'dt': Timestamp('2024-02-02 21:00:00+0000', tz='UTC'), 'price': 272.997433, 'order_id': '3b62b6636c8a4090a10f74d867da4ecb', 'sid': Equity(193960 [V]), 'commission': None}]",1.0008216309507456,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 472.104}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 141.398}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 95.11200000000001}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 66.127}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 405.967}]",190431.16100000002,190431.16100000002,1.0008216309507456,201013.32599999997,0.054308531190773834,71.23642549999514,-165.0231819999996,200848.30281799997,5,0,201013.32599999997,0.0,0.0,,,1.0084830281800041,3.0646699510223594,5.421359277394716,0.21798468443136235,-0.09116646472905876,1.0155748725990719,0.0,0.0,273,2024-02
2024-02-05 21:00:00+00:00,2024-02-05 14:31:00+00:00,2024-02-05 21:00:00+00:00,0.0,201085.691,72.36500000001979,201085.691,0.0,0.0,[],[],1.000821335026367,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 456.619}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 142.689}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 94.72}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 69.298}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 400.468}]",201013.32599999997,201013.32599999997,1.000821335026367,201085.691,0.0003602967960629755,-165.0231819999996,-165.0231819999996,200920.667818,5,0,201085.691,0.0,0.0,,,1.0092066781800044,3.0604598515038983,5.414151275571908,0.2175961684136354,-0.09116646472905876,1.0155748725990719,0.0,0.0,274,2024-02
2024-02-06 21:00:00+00:00,2024-02-06 14:31:00+00:00,2024-02-06 21:00:00+00:00,0.0,200315.761,-769.929999999993,200315.761,0.0,0.0,[],[],1.0008244944974924,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 451.957}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 143.106}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 95.373}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 68.18900000000001}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 400.31}]",201085.691,201085.691,1.0008244944974924,200315.761,-0.003832009958763538,-165.0231819999996,-165.0231819999996,200150.737818,5,0,200315.761,0.0,0.0,,,1.0015073781800043,3.037506896259078,5.373299869539421,0.21728714681490177,-0.09116646472905876,1.0155748725990719,0.0,0.0,275,2024-02
2024-02-07 21:00:00+00:00,2024-02-07 14:31:00+00:00,2024-02-07 21:00:00+00:00,0.0,204077.807,3762.046000000002,204077.807,0.0,0.0,[],[],1.000809283159742,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 466.737}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 144.536}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 95.345}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 70.06400000000001}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 408.761}]",200315.761,200315.761,1.000809283159742,204077.807,0.018796063611920655,-165.0231819999996,-165.0231819999996,203912.783818,5,0,204077.807,0.0,0.0,,,1.0391278381800042,3.1032733487303523,5.503527237179431,0.21744184589476595,-0.09116646472905876,1.0155748725990719,0.0,0.0,276,2024-02
2024-02-08 21:00:00+00:00,2024-02-08 14:31:00+00:00,2024-02-08 21:00:00+00:00,0.0,204596.175,518.3679999999877,204596.175,0.0,0.0,[],[],1.0008072310923872,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 467.145}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 144.904}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 96.977}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 69.607}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 408.82}]",204077.807,204077.807,1.0008072310923872,204596.175,0.0025421064353798872,-165.0231819999996,-165.0231819999996,204431.15181799998,5,0,204596.175,0.0,0.0,,,1.0443115181800038,3.1083416382690703,5.512480435335966,0.21704761058486824,-0.09116646472905876,1.0155748725990719,0.0,0.0,277,2024-02
2024-02-09 21:00:00+00:00,2024-02-09 14:31:00+00:00,2024-02-09 21:00:00+00:00,0.0,206537.496,1941.3210000000254,206537.496,0.0,0.0,[],[],1.0007996375667094,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 465.266}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 147.973}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 94.925}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 72.09700000000001}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 415.178}]",204596.175,204596.175,1.0007996375667094,206537.496,0.00949620927503414,-165.0231819999996,-165.0231819999996,206372.472818,5,0,206537.496,0.0,0.0,,,1.063724728180004,3.1410879363357713,5.573018463136913,0.21675272583013735,-0.09116646472905876,1.0155748725990719,0.0,0.0,278,2024-02
2024-02-12 21:00:00+00:00,2024-02-12 14:31:00+00:00,2024-02-12 21:00:00+00:00,0.0,206311.94400000002,-225.55199999999604,206311.94400000002,0.0,0.0,[],[],1.0008005124759816,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 466.051}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 146.513}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 96.23100000000001}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 72.212}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 409.955}]",206537.496,206537.496,1.0008005124759816,206311.94400000002,-0.001092936460566074,-165.0231819999996,-165.0231819999996,206146.920818,5,0,206311.94400000002,0.0,0.0,,,1.0614692081800041,3.130476569057469,5.554725516956514,0.2163925857373427,-0.09116646472905876,1.0155748725990719,0.0,0.0,279,2024-02
2024-02-13 21:00:00+00:00,2024-02-13 14:31:00+00:00,2024-02-13 21:00:00+00:00,0.0,203575.709,-2736.235000000015,203575.709,0.0,0.0,[],[],1.000811280790566,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 457.325}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 144.139}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 95.41}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 72.092}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 401.13}]",206311.94400000002,206311.94400000002,1.000811280790566,203575.709,-0.013273227604576943,-165.0231819999996,-165.0231819999996,203410.685818,5,0,203575.709,0.0,0.0,,,1.034106858180004,3.062082821987365,5.417759694921301,0.2165345370412285,-0.09116646472905876,1.0155748725990719,0.0,0.0,280,2024-02
2024-02-14 21:00:00+00:00,2024-02-14 14:31:00+00:00,2024-02-14 21:00:00+00:00,0.0,206324.641,2748.9320000000007,206324.641,0.0,0.0,[],[],1.0008004631738583,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 470.40500000000003}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 144.934}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 94.93900000000001}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 73.863}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 405.0}]",203575.709,203575.709,1.0008004631738583,206324.641,0.013514196606463358,-165.0231819999996,-165.0231819999996,206159.617818,5,0,206324.641,0.0,0.0,,,1.0615961781800038,3.109187015857501,5.507316113223231,0.2163930889661464,-0.09116646472905876,1.0155748725990719,0.0,0.0,281,2024-02
2024-02-15 21:00:00+00:00,2024-02-15 14:31:00+00:00,2024-02-15 21:00:00+00:00,0.0,206575.137,250.49599999998463,206575.137,0.0,0.0,[],[],1.0007994917446028,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 481.089}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 141.785}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 97.66}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 72.622}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 402.10200000000003}]",206324.641,206324.641,1.0007994917446028,206575.137,0.0012150585194676822,-165.0231819999996,-165.0231819999996,206410.11381799998,5,0,206575.137,0.0,0.0,,,1.0641011381800034,3.1086526857613945,5.5064463814345785,0.21601208254631815,-0.09116646472905876,1.0155748725990719,0.0,0.0,282,2024-02
2024-02-16 21:00:00+00:00,2024-02-16 14:31:00+00:00,2024-02-16 21:00:00+00:00,0.0,204664.353,-1910.783999999985,204664.353,0.0,0.0,[],[],1.000806961969738,"[{'sid': Equity(194817 [META]), 'amount': 98, 'cost_basis': 144.39209780512124, 'last_sale_price': 470.444}, {'sid': Equity(195146 [GOOGL]), 'amount': 271, 'cost_basis': 97.36361814170424, 'last_sale_price': 139.55100000000002}, {'sid': Equity(199739 [XOM]), 'amount': 398, 'cost_basis': 97.12891599489579, 'last_sale_price': 97.66}, {'sid': Equity(196754 [NVDA]), 'amount': 605, 'cost_basis': 48.093358037178234, 'last_sale_price': 72.577}, {'sid': Equity(198508 [MSFT]), 'amount': 95, 'cost_basis': 406.1709835, 'last_sale_price': 399.629}]",206575.137,206575.137,1.000806961969738,204664.353,-0.009257220805007571,-165.0231819999996,-165.0231819999996,204499.329818,5,0,204664.353,0.0,0.0,,,1.0449932981800036,3.060783494150954,5.415069892249364,0.21592201743326492,-0.09116646472905876,1.0155748725990719,0.0,0.0,283,2024-02
