ticker,dimension,calendardate,datekey,reportperiod,fiscalperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital,permaticker,sid
AAPL,ARQ,2006-03-31,2006-05-05,2006-04-01,2006-Q2,2025-10-31,-5000000.0,13911000000.0,,11286000000.0,2625000000.0,,0.369,-193000000.0,6346000000.0,6346000000.0,3062000000.0,410000000.0,2.533,0.602,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,605000000.0,655000000.0,0.15,655000000.0,605000000.0,605000000.0,0.018,0.017,0.018,8682000000.0,,8682000000.0,54797030472.0,23.0,21.19,-318000000.0,-0.014,1.0,1297000000.0,0.298,110000000.0,0.0,2999000000.0,,204000000.0,1880000000.0,1880000000.0,0.0,5229000000.0,4456000000.0,773000000.0,61143030472.0,2196000000.0,0.0,-275000000.0,0.0,0.0,-141000000.0,2462000000.0,2680000000.0,-125000000.0,0.0,410000000.0,410000000.0,410000000.0,0.0,0.0,0.094,768000000.0,529000000.0,2108000000.0,0.0,7.043,35.445,34.556,1005000000.0,0.0,2.567,3.533,3.493,861000000.0,4673000000.0,4359000000.0,4359000000.0,176000000.0,,,,,42000000.0,592000000.0,1.0,23814228032.0,23545480000.0,24599036000.0,0.185,13801000000.0,459000000.0,195000000.0,0.0,0.586,6830000000.0,199059.0,199059
AAPL,ARQ,2006-09-30,2006-12-29,2006-09-30,2006-Q4,2025-10-31,22000000.0,17205000000.0,,14509000000.0,2696000000.0,,0.418,-145000000.0,6392000000.0,6392000000.0,3425000000.0,542000000.0,2.242,0.723,0.0,0.0,0.0,0.0,0.0,66000000.0,0.0,0.0,0.0,721000000.0,787000000.0,0.163,787000000.0,721000000.0,721000000.0,0.023,0.022,0.023,9984000000.0,,9984000000.0,66508785544.0,24.0,21.856,910000000.0,0.038,1.0,1412000000.0,0.292,177000000.0,0.0,4165000000.0,,270000000.0,3718000000.0,3718000000.0,0.0,7221000000.0,6471000000.0,750000000.0,72900785544.0,-1621000000.0,0.0,31000000.0,0.0,0.0,53000000.0,-2729000000.0,-2565000000.0,1055000000.0,0.0,542000000.0,542000000.0,542000000.0,0.0,0.0,0.112,804000000.0,608000000.0,3390000000.0,0.0,7.302,36.652,36.071,1281000000.0,0.0,3.03,3.774,3.707,1252000000.0,5607000000.0,4837000000.0,4837000000.0,179000000.0,,,,,40000000.0,625000000.0,1.0,24059665196.0,23910740000.0,24617348000.0,0.202,17028000000.0,607000000.0,179000000.0,0.0,0.712,8038000000.0,199059.0,199059
AAPL,ARQ,2006-12-31,2007-02-02,2006-12-30,2007-Q1,2025-10-31,23000000.0,19461000000.0,,16664000000.0,2797000000.0,,0.468,-142000000.0,7159000000.0,7159000000.0,4895000000.0,1004000000.0,2.271,0.733,0.0,0.0,0.0,0.0,0.0,74000000.0,0.0,0.0,0.0,1448000000.0,1522000000.0,0.214,1522000000.0,1448000000.0,1448000000.0,0.042,0.041,0.042,11228000000.0,,11228000000.0,65884035392.0,19.0,17.894,1671000000.0,0.07,1.0,2220000000.0,0.312,184000000.0,0.0,4781000000.0,,303000000.0,4710000000.0,4710000000.0,0.0,8233000000.0,7337000000.0,896000000.0,73043035392.0,767000000.0,-115000000.0,101000000.0,0.0,0.0,188000000.0,-1234000000.0,-992000000.0,1813000000.0,0.0,1004000000.0,1004000000.0,1004000000.0,0.0,0.0,0.141,898000000.0,1322000000.0,3885000000.0,0.0,6.505,30.084,29.703,1362000000.0,0.0,3.027,3.532,3.515,1621000000.0,6611000000.0,7115000000.0,7115000000.0,184000000.0,,,,,46000000.0,714000000.0,1.0,24132497032.0,24015348000.0,24732316000.0,0.296,19277000000.0,648000000.0,444000000.0,0.0,0.803,9327000000.0,199059.0,199059
AAPL,ARQ,2007-03-31,2007-05-10,2007-03-31,2007-Q2,2025-10-31,32000000.0,18711000000.0,,16029000000.0,2682000000.0,,0.507,-105000000.0,7095000000.0,7095000000.0,3415000000.0,770000000.0,2.922,0.526,0.0,0.0,0.0,0.0,0.0,69000000.0,0.0,0.0,0.0,1134000000.0,1203000000.0,0.229,1203000000.0,1134000000.0,1134000000.0,0.032,0.031,0.032,12261000000.0,,12261000000.0,85746790893.0,22.0,20.271,629000000.0,0.026,1.0,1849000000.0,0.351,278000000.0,0.0,5853000000.0,,208000000.0,5482000000.0,5482000000.0,0.0,6450000000.0,5485000000.0,965000000.0,92841790893.0,-64000000.0,-101000000.0,75000000.0,0.0,0.0,180000000.0,-978000000.0,-765000000.0,734000000.0,0.0,770000000.0,770000000.0,770000000.0,0.0,0.0,0.146,863000000.0,986000000.0,2403000000.0,0.0,7.572,33.3,32.991,1409000000.0,0.0,3.833,4.301,4.291,928000000.0,7381000000.0,5264000000.0,5264000000.0,183000000.0,,,,,63000000.0,680000000.0,1.0,24218544644.0,24164084000.0,24826284000.0,0.218,18433000000.0,640000000.0,364000000.0,0.0,0.763,10544000000.0,199059.0,199059
AAPL,ARQ,2007-06-30,2007-08-08,2007-06-30,2007-Q3,2025-10-31,56000000.0,21647000000.0,,18745000000.0,2902000000.0,,0.552,-283000000.0,7118000000.0,7118000000.0,3415000000.0,818000000.0,2.681,0.615,0.0,0.0,0.0,0.0,0.0,81000000.0,0.0,0.0,0.0,1196000000.0,1277000000.0,0.236,1277000000.0,1196000000.0,1196000000.0,0.034,0.033,0.034,13404000000.0,,13404000000.0,109420845098.0,24.0,22.848,944000000.0,0.039,1.0,1995000000.0,0.369,275000000.0,0.0,7262000000.0,,251000000.0,6649000000.0,6649000000.0,0.0,8243000000.0,6992000000.0,1251000000.0,116538845098.0,23000000.0,-6000000.0,118000000.0,0.0,0.0,229000000.0,-1433000000.0,-1170000000.0,1227000000.0,0.0,818000000.0,818000000.0,818000000.0,0.0,0.0,0.151,954000000.0,1041000000.0,3660000000.0,0.0,8.694,37.185,36.759,1626000000.0,0.0,4.786,5.151,5.134,1410000000.0,8199000000.0,5410000000.0,5410000000.0,208000000.0,,,,,65000000.0,746000000.0,1.0,24349946740.0,24270568000.0,24938788000.0,0.223,21372000000.0,687000000.0,378000000.0,0.0,0.881,11753000000.0,199059.0,199059
AAPL,ARQ,2007-09-30,2007-11-15,2007-09-29,2007-Q4,2025-10-31,63000000.0,25347000000.0,,21956000000.0,3391000000.0,,0.596,-205000000.0,9352000000.0,9352000000.0,4127000000.0,904000000.0,2.361,0.744,0.0,0.0,0.0,0.0,0.0,93000000.0,0.0,0.0,0.0,1230000000.0,1323000000.0,0.213,1323000000.0,1230000000.0,1230000000.0,0.037,0.036,0.037,14532000000.0,,14532000000.0,134496640397.0,27.0,25.258,1491000000.0,0.061,1.0,2090000000.0,0.336,337000000.0,0.0,6359000000.0,,346000000.0,6034000000.0,6034000000.0,0.0,10815000000.0,9299000000.0,1516000000.0,143848640397.0,2234000000.0,-29000000.0,68000000.0,0.0,0.0,142000000.0,396000000.0,615000000.0,1696000000.0,0.0,904000000.0,904000000.0,904000000.0,0.0,0.0,0.145,1030000000.0,1060000000.0,4970000000.0,0.0,9.899,41.147,40.748,1832000000.0,0.0,5.868,5.992,5.917,1637000000.0,9101000000.0,6217000000.0,6217000000.0,207000000.0,,,,,68000000.0,823000000.0,1.0,24515127672.0,24384640000.0,25084724000.0,0.255,25010000000.0,782000000.0,326000000.0,0.0,1.026,12657000000.0,199059.0,199059
AAPL,ARQ,2007-12-31,2008-02-01,2007-12-29,2008-Q1,2025-10-31,74000000.0,30039000000.0,,26189000000.0,3850000000.0,,0.685,-224000000.0,9162000000.0,9162000000.0,6276000000.0,1581000000.0,2.486,0.788,0.0,0.0,0.0,0.0,0.0,106000000.0,0.0,0.0,0.0,2326000000.0,2432000000.0,0.253,2432000000.0,2326000000.0,2326000000.0,0.065,0.063,0.065,16804000000.0,,16804000000.0,108386742121.0,18.0,17.384,2563000000.0,0.105,1.0,3332000000.0,0.347,349000000.0,0.0,9993000000.0,,459000000.0,9286000000.0,9286000000.0,0.0,13235000000.0,10535000000.0,2700000000.0,117548742121.0,-190000000.0,-8000000.0,170000000.0,0.0,0.0,485000000.0,-3462000000.0,-3249000000.0,2787000000.0,0.0,1581000000.0,1581000000.0,1581000000.0,0.0,0.0,0.165,1206000000.0,2126000000.0,5366000000.0,0.0,6.995,28.86,28.535,1870000000.0,0.0,4.777,4.436,4.421,1939000000.0,10684000000.0,9608000000.0,9608000000.0,246000000.0,,,,,110000000.0,960000000.0,1.0,24608518788.0,24524080000.0,25201512000.0,0.392,29690000000.0,993000000.0,745000000.0,0.0,1.211,15654000000.0,199059.0,199059
AAPL,ARQ,2008-03-31,2008-05-01,2008-03-29,2008-Q2,2025-10-31,69000000.0,30471000000.0,,26736000000.0,3735000000.0,,0.733,-160000000.0,9070000000.0,9070000000.0,5038000000.0,1045000000.0,2.775,0.688,0.0,0.0,0.0,0.0,0.0,116000000.0,0.0,0.0,0.0,1477000000.0,1593000000.0,0.212,1593000000.0,1477000000.0,1477000000.0,0.043,0.041,0.043,18053000000.0,,18053000000.0,149620327255.0,24.0,22.584,1033000000.0,0.042,1.0,2474000000.0,0.329,338000000.0,0.0,11429000000.0,,364000000.0,10378000000.0,10378000000.0,0.0,12418000000.0,9634000000.0,2784000000.0,158690327255.0,-92000000.0,-55000000.0,-53000000.0,0.0,0.0,77000000.0,-1362000000.0,-1149000000.0,1193000000.0,0.0,1045000000.0,1045000000.0,1045000000.0,0.0,0.0,0.139,1159000000.0,1315000000.0,4154000000.0,0.0,8.79,36.497,36.095,1962000000.0,0.0,6.428,5.52,5.507,1593000000.0,11642000000.0,7512000000.0,7512000000.0,273000000.0,,,,,132000000.0,886000000.0,1.0,24685436300.0,24627288000.0,25181212000.0,0.305,30133000000.0,1060000000.0,432000000.0,0.0,1.224,17102000000.0,199059.0,199059
AAPL,ARQ,2008-06-30,2008-07-23,2008-06-28,2008-Q3,2025-10-31,77000000.0,31709000000.0,,27998000000.0,3711000000.0,,0.793,-304000000.0,9373000000.0,9373000000.0,4864000000.0,1072000000.0,3.037,0.616,0.0,0.0,0.0,0.0,0.0,117000000.0,0.0,0.0,0.0,1510000000.0,1627000000.0,0.218,1627000000.0,1510000000.0,1510000000.0,0.043,0.043,0.043,19622000000.0,,19622000000.0,137910037252.0,21.0,19.772,1017000000.0,0.041,1.0,2600000000.0,0.348,329000000.0,0.0,12789000000.0,,545000000.0,11401000000.0,11401000000.0,0.0,12087000000.0,9218000000.0,2869000000.0,147283037252.0,303000000.0,-26000000.0,178000000.0,0.0,0.0,354000000.0,-1372000000.0,-1041000000.0,1321000000.0,0.0,1072000000.0,1072000000.0,1072000000.0,0.0,0.0,0.144,1208000000.0,1392000000.0,3683000000.0,0.0,7.506,32.004,31.634,2177000000.0,0.0,5.938,4.782,4.77,1603000000.0,12714000000.0,7464000000.0,7464000000.0,292000000.0,,,,,133000000.0,916000000.0,1.0,24804519768.0,24744664000.0,25288676000.0,0.302,31380000000.0,1131000000.0,438000000.0,0.0,1.268,18780000000.0,199059.0,199059
AAPL,ARQ,2008-09-30,2008-11-05,2008-09-27,2008-Q4,2025-10-31,8000000.0,39572000000.0,,34690000000.0,4882000000.0,,0.847,-403000000.0,11875000000.0,11875000000.0,5156000000.0,1136000000.0,2.462,0.882,0.0,0.0,0.0,0.0,0.0,134000000.0,0.0,0.0,0.0,1582000000.0,1716000000.0,0.217,1716000000.0,1582000000.0,1582000000.0,0.046,0.045,0.046,21030000000.0,,21030000000.0,79951109271.0,12.0,10.851,3892000000.0,0.157,1.0,2739000000.0,0.347,492000000.0,0.0,13113000000.0,,509000000.0,12615000000.0,12615000000.0,0.0,18542000000.0,14092000000.0,4450000000.0,91826109271.0,2502000000.0,-239000000.0,64000000.0,0.0,0.0,200000000.0,-1993000000.0,-1321000000.0,4295000000.0,0.0,1136000000.0,1136000000.0,1136000000.0,0.0,0.0,0.144,1297000000.0,1442000000.0,5520000000.0,0.0,4.366,18.996,18.823,2455000000.0,0.0,3.689,2.827,2.804,2422000000.0,13845000000.0,7895000000.0,7895000000.0,298000000.0,,,,,141000000.0,999000000.0,1.0,24890183444.0,24839052000.0,25353216000.0,0.318,39080000000.0,1447000000.0,446000000.0,0.0,1.573,20598000000.0,199059.0,199059
AAPL,ARQ,2008-12-31,2009-01-23,2008-12-27,2009-Q1,2025-10-31,69000000.0,42787000000.0,,35163000000.0,7624000000.0,,0.92,-339000000.0,7236000000.0,7236000000.0,6635000000.0,1605000000.0,2.383,0.868,0.0,0.0,0.0,0.0,9675000000.0,158000000.0,0.0,0.0,0.0,2284000000.0,2442000000.0,0.24,2442000000.0,2284000000.0,2284000000.0,0.065,0.064,0.065,22909000000.0,,22909000000.0,71454218048.0,10.0,9.685,3599000000.0,0.145,1.0,3532000000.0,0.347,484000000.0,0.0,20310000000.0,,396000000.0,20909000000.0,18411000000.0,2498000000.0,19878000000.0,14757000000.0,5121000000.0,78690218048.0,-4639000000.0,-14000000.0,43000000.0,0.0,0.0,62000000.0,-8639000000.0,-8226000000.0,3938000000.0,0.0,1605000000.0,1605000000.0,1605000000.0,0.0,0.0,0.158,1406000000.0,2126000000.0,4715000000.0,0.0,3.435,16.198,16.043,2580000000.0,0.0,3.156,2.382,2.378,2196000000.0,15448000000.0,10167000000.0,10167000000.0,315000000.0,,,,,170000000.0,1091000000.0,1.0,24935504412.0,24895976000.0,25241832000.0,0.408,42303000000.0,1613000000.0,679000000.0,0.0,1.699,20406000000.0,199059.0,199059
AAPL,ARQ,2009-03-31,2009-04-23,2009-03-28,2009-Q2,2025-10-31,15000000.0,43237000000.0,,33853000000.0,9384000000.0,,0.974,-100000000.0,4466000000.0,4466000000.0,5192000000.0,1205000000.0,2.462,0.778,0.0,0.0,0.0,0.0,10474000000.0,172000000.0,0.0,0.0,0.0,1730000000.0,1902000000.0,0.233,1902000000.0,1730000000.0,1730000000.0,0.048,0.048,0.048,24311000000.0,,24311000000.0,107402788964.0,15.0,13.972,741000000.0,0.03,1.0,2971000000.0,0.364,475000000.0,0.0,24545000000.0,,312000000.0,24412000000.0,20547000000.0,3865000000.0,18926000000.0,13751000000.0,5175000000.0,111868788964.0,-2770000000.0,-16000000.0,46000000.0,0.0,0.0,74000000.0,-3685000000.0,-3574000000.0,841000000.0,0.0,1205000000.0,1205000000.0,1205000000.0,0.0,0.0,0.148,1304000000.0,1667000000.0,3976000000.0,0.0,4.602,22.294,22.127,2546000000.0,0.0,4.479,3.321,3.317,1932000000.0,16653000000.0,8163000000.0,8163000000.0,319000000.0,,,,,181000000.0,985000000.0,1.0,24979075352.0,24953040000.0,25283804000.0,0.327,42762000000.0,1539000000.0,525000000.0,0.0,1.714,20102000000.0,199059.0,199059
AAPL,ARQ,2009-06-30,2009-07-22,2009-06-27,2009-Q3,2025-10-31,53000000.0,48140000000.0,,35170000000.0,12970000000.0,,1.035,-246000000.0,5605000000.0,5605000000.0,5314000000.0,1229000000.0,2.111,0.86,0.0,0.0,0.0,0.0,12136000000.0,176000000.0,0.0,0.0,0.0,1732000000.0,1908000000.0,0.229,1908000000.0,1732000000.0,1732000000.0,0.049,0.048,0.049,25888000000.0,,25888000000.0,134802631199.0,18.0,16.918,2024000000.0,0.081,1.0,3023000000.0,0.363,466000000.0,0.0,25408000000.0,,380000000.0,25516000000.0,18617000000.0,6899000000.0,22252000000.0,16661000000.0,5591000000.0,140407631199.0,1139000000.0,-26000000.0,131000000.0,0.0,0.0,208000000.0,-1339000000.0,-1060000000.0,2270000000.0,0.0,1229000000.0,1229000000.0,1229000000.0,0.0,0.0,0.147,1351000000.0,1672000000.0,4854000000.0,0.0,5.424,27.132,26.848,2653000000.0,0.0,5.598,4.062,4.053,2686000000.0,17878000000.0,8337000000.0,8337000000.0,341000000.0,,,,,179000000.0,1010000000.0,1.0,25082869224.0,25023936000.0,25456480000.0,0.333,47674000000.0,1731000000.0,503000000.0,0.0,1.905,18509000000.0,199059.0,199059
AAPL,ARQ,2009-09-30,2009-10-27,2009-09-26,2009-Q4,2025-10-31,84000000.0,53851000000.0,,36265000000.0,17586000000.0,,1.107,-459000000.0,5263000000.0,5263000000.0,6256000000.0,1665000000.0,1.881,0.935,0.0,0.0,0.0,0.0,14790000000.0,197000000.0,0.0,0.0,0.0,2238000000.0,2435000000.0,0.247,2435000000.0,2238000000.0,2238000000.0,0.066,0.065,0.066,27832000000.0,,27832000000.0,172505711573.0,22.0,19.858,2651000000.0,0.105,1.0,3614000000.0,0.366,453000000.0,0.0,28853000000.0,,455000000.0,28729000000.0,18201000000.0,10528000000.0,26019000000.0,19282000000.0,6737000000.0,177768711573.0,-342000000.0,-13000000.0,173000000.0,0.0,0.0,319000000.0,-3771000000.0,-3287000000.0,3110000000.0,0.0,1665000000.0,1665000000.0,1665000000.0,0.0,0.0,0.169,1421000000.0,2193000000.0,5601000000.0,0.0,6.387,31.166,30.917,2954000000.0,0.0,7.049,4.865,4.824,3361000000.0,19538000000.0,9870000000.0,9870000000.0,358000000.0,,,,,180000000.0,1063000000.0,1.0,25218997244.0,25144812000.0,25602444000.0,0.393,53398000000.0,2101000000.0,573000000.0,0.0,2.124,16983000000.0,199059.0,199059
AAPL,ARQ,2009-12-31,2010-01-25,2009-12-26,2010-Q1,2025-10-31,111000000.0,53926000000.0,,33332000000.0,20594000000.0,,1.414,-376000000.0,7609000000.0,7609000000.0,9272000000.0,3378000000.0,2.545,0.508,0.0,0.0,0.0,0.0,3512000000.0,209000000.0,0.0,0.0,0.0,4758000000.0,4967000000.0,0.317,4967000000.0,4758000000.0,4758000000.0,0.134,0.131,0.134,35768000000.0,,35768000000.0,176540124750.0,12.0,11.52,5405000000.0,0.214,1.0,6411000000.0,0.409,494000000.0,0.0,32726000000.0,,576000000.0,32211000000.0,17187000000.0,15024000000.0,18158000000.0,13097000000.0,5061000000.0,184149124750.0,2346000000.0,-5000000.0,271000000.0,0.0,0.0,523000000.0,-3958000000.0,-3513000000.0,5781000000.0,0.0,3378000000.0,3378000000.0,3378000000.0,0.0,0.0,0.215,1686000000.0,4725000000.0,6511000000.0,0.0,5.148,18.4,18.2,3115000000.0,0.0,7.253,3.803,3.789,3090000000.0,26695000000.0,15683000000.0,15683000000.0,398000000.0,,,,,205000000.0,1288000000.0,1.0,25390248492.0,25299176000.0,25753924000.0,0.62,53432000000.0,1180000000.0,1380000000.0,0.0,2.112,20235000000.0,199059.0,199059
AAPL,ARQ,2010-03-31,2010-04-21,2010-03-27,2010-Q2,2025-10-31,125000000.0,57057000000.0,,32336000000.0,24721000000.0,,1.548,-274000000.0,10018000000.0,10018000000.0,7874000000.0,3074000000.0,2.644,0.45,0.0,0.0,0.0,0.0,3483000000.0,216000000.0,0.0,0.0,0.0,4029000000.0,4245000000.0,0.314,4245000000.0,4029000000.0,4029000000.0,0.121,0.119,0.121,39348000000.0,,39348000000.0,225853497826.0,13.0,12.783,2056000000.0,0.081,1.0,5625000000.0,0.417,743000000.0,0.0,34067000000.0,,638000000.0,31686000000.0,13137000000.0,18549000000.0,17709000000.0,12229000000.0,5480000000.0,235871497826.0,2409000000.0,-352000000.0,1000000.0,0.0,0.0,162000000.0,-83000000.0,460000000.0,2330000000.0,0.0,3074000000.0,3074000000.0,3074000000.0,0.0,0.0,0.228,1646000000.0,3979000000.0,5666000000.0,0.0,5.994,19.86,19.643,3504000000.0,0.0,9.258,4.388,4.376,2886000000.0,29670000000.0,13499000000.0,13499000000.0,426000000.0,,,,,231000000.0,1220000000.0,1.0,25478274724.0,25411344000.0,25840584000.0,0.531,56314000000.0,1142000000.0,955000000.0,0.0,2.216,20107000000.0,199059.0,199059
AAPL,ARQ,2010-06-30,2010-07-21,2010-06-26,2010-Q3,2025-10-31,108000000.0,64725000000.0,,36033000000.0,28692000000.0,,1.688,-658000000.0,9705000000.0,9705000000.0,9564000000.0,3253000000.0,2.308,0.501,0.0,0.0,0.0,0.0,3712000000.0,273000000.0,0.0,0.0,0.0,4292000000.0,4565000000.0,0.291,4565000000.0,4292000000.0,4292000000.0,0.128,0.125,0.128,43111000000.0,,43111000000.0,222559226611.0,11.0,10.95,4143000000.0,0.162,1.0,6136000000.0,0.391,1032000000.0,0.0,38376000000.0,,942000000.0,36134000000.0,14583000000.0,21551000000.0,21614000000.0,15612000000.0,6002000000.0,232264226611.0,-313000000.0,-258000000.0,461000000.0,0.0,0.0,316000000.0,-5430000000.0,-4469000000.0,4801000000.0,0.0,3253000000.0,3253000000.0,3253000000.0,0.0,0.0,0.207,1902000000.0,4234000000.0,8469000000.0,0.0,5.388,16.708,16.509,3990000000.0,0.0,9.08,3.8,3.794,6399000000.0,32870000000.0,15700000000.0,15700000000.0,464000000.0,,,,,219000000.0,1438000000.0,1.0,25579760640.0,25541516000.0,25966108000.0,0.615,63693000000.0,1216000000.0,1039000000.0,0.0,2.494,20421000000.0,199059.0,199059
AAPL,ARQ,2010-09-30,2010-10-27,2010-09-25,2010-Q4,2025-10-31,-46000000.0,75183000000.0,,41678000000.0,33505000000.0,,1.866,-813000000.0,11261000000.0,11261000000.0,12831000000.0,4308000000.0,2.011,0.573,0.0,0.0,0.0,0.0,4123000000.0,329000000.0,0.0,0.0,0.0,5461000000.0,5790000000.0,0.285,5790000000.0,5461000000.0,5461000000.0,0.168,0.165,0.168,47791000000.0,,47791000000.0,271115478899.0,15.0,13.856,4870000000.0,0.19,1.0,7512000000.0,0.369,1083000000.0,0.0,42117000000.0,,1051000000.0,39750000000.0,14359000000.0,25391000000.0,27392000000.0,20722000000.0,6670000000.0,282376478899.0,1556000000.0,-23000000.0,179000000.0,0.0,0.0,256000000.0,-4383000000.0,-3571000000.0,5683000000.0,0.0,4308000000.0,4308000000.0,4308000000.0,0.0,0.0,0.212,2065000000.0,5447000000.0,12015000000.0,0.0,5.909,20.151,19.989,4768000000.0,0.0,10.994,4.329,4.292,9924000000.0,37169000000.0,20343000000.0,20343000000.0,494000000.0,,,,,224000000.0,1571000000.0,1.0,25684598772.0,25607624000.0,26007100000.0,0.794,74100000000.0,1636000000.0,1153000000.0,0.0,2.894,20956000000.0,199059.0,199059
AAPL,ARQ,2010-12-31,2011-01-19,2010-12-25,2011-Q1,2025-10-31,114000000.0,86742000000.0,,43927000000.0,42815000000.0,,2.124,-1263000000.0,10734000000.0,10734000000.0,16443000000.0,6004000000.0,1.846,0.587,0.0,0.0,0.0,0.0,4757000000.0,356000000.0,0.0,0.0,0.0,7963000000.0,8319000000.0,0.311,8319000000.0,7963000000.0,7963000000.0,0.233,0.23,0.233,54666000000.0,,54666000000.0,301433684142.0,14.0,13.152,8510000000.0,0.331,1.0,10298000000.0,0.385,1263000000.0,0.0,50950000000.0,,885000000.0,48973000000.0,16243000000.0,32730000000.0,32076000000.0,23795000000.0,8281000000.0,312167684142.0,-527000000.0,0.0,208000000.0,0.0,0.0,429000000.0,-10729000000.0,-9443000000.0,9773000000.0,0.0,6004000000.0,6004000000.0,6004000000.0,0.0,0.0,0.225,2471000000.0,7827000000.0,14301000000.0,0.0,5.71,18.761,18.618,5868000000.0,0.0,12.101,4.092,4.083,10874000000.0,43050000000.0,26741000000.0,26741000000.0,575000000.0,,,,,299000000.0,1896000000.0,1.0,25795784336.0,25740232000.0,26128312000.0,1.039,85479000000.0,1724000000.0,1959000000.0,0.0,3.321,20132000000.0,199059.0,199059
AAPL,ARQ,2011-03-31,2011-04-21,2011-03-26,2011-Q2,2025-10-31,126000000.0,94904000000.0,,46997000000.0,47907000000.0,,2.378,-656000000.0,15978000000.0,15978000000.0,14449000000.0,5987000000.0,1.932,0.544,0.0,0.0,0.0,0.0,4821000000.0,434000000.0,0.0,0.0,0.0,7900000000.0,8334000000.0,0.338,8334000000.0,7900000000.0,7900000000.0,0.232,0.229,0.232,61477000000.0,,61477000000.0,308326951261.0,12.0,11.416,5563000000.0,0.215,1.0,10218000000.0,0.414,1248000000.0,0.0,53351000000.0,,930000000.0,49789000000.0,13256000000.0,36533000000.0,33427000000.0,24327000000.0,9100000000.0,324304951261.0,5244000000.0,0.0,286000000.0,0.0,0.0,547000000.0,-1522000000.0,-901000000.0,6219000000.0,0.0,5987000000.0,5987000000.0,5987000000.0,0.0,0.0,0.243,2344000000.0,7874000000.0,13714000000.0,0.0,5.275,16.587,16.458,6241000000.0,0.0,12.525,3.708,3.702,11095000000.0,49025000000.0,24667000000.0,24667000000.0,581000000.0,,,,,287000000.0,1763000000.0,1.0,25893127708.0,25849488000.0,26206432000.0,0.954,93656000000.0,1683000000.0,1913000000.0,0.0,3.623,22670000000.0,199059.0,199059
AAPL,ARQ,2011-06-30,2011-07-20,2011-06-25,2011-Q3,2025-10-31,389000000.0,106758000000.0,,46898000000.0,59860000000.0,,2.674,-962000000.0,12091000000.0,12091000000.0,16649000000.0,7308000000.0,1.746,0.54,0.0,0.0,0.0,0.0,5399000000.0,481000000.0,0.0,0.0,0.0,9551000000.0,10032000000.0,0.351,10032000000.0,9551000000.0,9551000000.0,0.282,0.278,0.282,69343000000.0,,69343000000.0,346597682521.0,11.0,10.673,10146000000.0,0.391,1.0,11922000000.0,0.417,1910000000.0,0.0,65898000000.0,,889000000.0,64065000000.0,16304000000.0,47761000000.0,37415000000.0,26859000000.0,10556000000.0,358688682521.0,-3887000000.0,0.0,83000000.0,0.0,0.0,37000000.0,-15032000000.0,-14092000000.0,11108000000.0,0.0,7308000000.0,7308000000.0,7308000000.0,0.0,0.0,0.256,2543000000.0,9379000000.0,15270000000.0,0.0,5.173,15.194,15.101,6749000000.0,0.0,13.818,3.575,3.572,11471000000.0,56239000000.0,28571000000.0,28571000000.0,628000000.0,,,,,284000000.0,1915000000.0,1.0,25958544808.0,25931024000.0,26258680000.0,1.102,104848000000.0,1892000000.0,2243000000.0,0.0,4.043,20039000000.0,199059.0,199059
